CustomerId,Geography,Gender,Age,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,BalanceSegment,CustomerValueScore,ValueQuartile,ChurnStatus,ActivityStatus,RiskSegment,BalanceAtRisk
1003152,Germany,Male,36,4,518,88602.68,2,0,1,102466.23,0,30-39,High,169884.988,High,Retained,Active,High Value - Low Risk,0.0
1003153,France,Female,42,3,849,0.0,2,1,0,151044.48,1,40-49,Low,155108.896,Medium,Churned,Inactive,Low Value - High Risk,0.0
1003154,France,Male,25,5,729,0.0,2,1,1,187203.85,0,<30,Low,150340.77000000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1003155,France,Male,40,7,598,35712.12,1,1,1,126400.47,0,40-49,Medium,128292.97200000001,Medium,Retained,Active,Low Value - Low Risk,0.0
1003156,France,Male,44,4,542,237682.03,1,1,0,34133.25,0,40-49,Very High,235519.9695,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003157,France,Female,43,3,740,51329.53,2,1,0,90205.0,1,40-49,Medium,165405.19449999998,High,Churned,Inactive,High Value - High Risk,51329.53
1003158,France,Female,33,0,553,123520.34,1,1,0,71448.24,1,30-39,Very High,169877.869,High,Churned,Inactive,High Value - High Risk,123520.34
1003159,Spain,Male,49,6,726,96641.57,1,1,1,99285.95,1,40-49,High,175274.21050000002,High,Churned,Active,High Value - High Risk,96641.57
1003160,France,Female,29,0,752,0.0,2,1,0,119475.92,0,<30,Low,139095.184,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003161,Spain,Female,33,5,588,0.0,2,1,1,78168.35,0,30-39,Low,114433.67,Low,Retained,Active,Low Value - Low Risk,0.0
1003162,Spain,Female,38,6,580,163641.96,1,1,1,79663.08,0,30-39,Very High,200299.89,Very High,Retained,Active,High Value - Low Risk,0.0
1003163,France,Male,42,5,605,124097.45,1,1,0,109345.37,0,40-49,Very High,183032.4165,High,Retained,Inactive,High Value - Low Risk,0.0
1003164,Germany,Female,36,5,556,68802.19,1,1,0,13746.69,0,30-39,High,123070.76150000001,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003165,Germany,Female,51,3,672,75883.64,2,1,1,81310.93,0,50-59,High,172786.552,High,Retained,Active,High Value - Low Risk,0.0
1003166,Germany,Male,42,2,685,62690.2,2,1,0,116496.2,0,40-49,Medium,172547.87,High,Retained,Inactive,High Value - Low Risk,0.0
1003167,France,Female,40,9,719,150814.08,1,0,0,110727.98,1,40-49,Very High,212074.74800000002,Very High,Churned,Inactive,High Value - High Risk,150814.08
1003168,France,Female,42,9,571,152960.52,2,1,1,56840.79,1,40-49,Very High,207892.49599999998,Very High,Churned,Active,High Value - High Risk,152960.52
1003169,France,Male,46,1,730,132421.73,1,1,0,71186.4,0,40-49,Very High,193311.4045,High,Retained,Inactive,High Value - Low Risk,0.0
1003170,Germany,Female,41,2,556,118195.1,2,0,1,13489.28,0,40-49,High,175124.671,High,Retained,Active,High Value - Low Risk,0.0
1003171,Spain,Male,21,3,730,0.0,2,1,0,55349.74,0,<30,Low,124069.948,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003172,Germany,Female,50,7,509,19253.86,2,1,1,500.0,0,50-59,Medium,103515.00899999999,Low,Retained,Active,Low Value - Low Risk,0.0
1003173,Germany,Male,40,0,799,119307.68,2,1,1,86075.5,0,40-49,Very High,214665.092,Very High,Retained,Active,High Value - Low Risk,0.0
1003174,Spain,Male,46,8,600,0.0,4,1,1,126250.0,0,40-49,Low,165250.0,High,Retained,Active,High Value - Low Risk,0.0
1003175,Germany,Female,35,0,707,117011.69,1,0,0,57884.06,1,30-39,High,178334.4105,High,Churned,Inactive,High Value - High Risk,117011.69
1003176,France,Female,21,9,714,0.0,1,0,1,500.0,0,<30,Low,91500.0,Low,Retained,Active,Low Value - Low Risk,0.0
1003177,Spain,Male,18,0,529,0.0,1,0,1,149487.8,0,<30,Low,102797.56,Low,Retained,Active,Low Value - Low Risk,0.0
1003178,France,Female,30,9,729,0.0,1,1,1,112048.51,0,30-39,Low,115309.702,Low,Retained,Active,Low Value - Low Risk,0.0
1003179,France,Female,44,10,598,77788.83,2,1,1,49717.96,0,40-49,High,160306.3315,High,Retained,Active,High Value - Low Risk,0.0
1003180,Germany,Male,52,8,621,0.0,2,1,1,47137.96,1,50-59,Low,111527.592,Low,Churned,Active,Low Value - High Risk,0.0
1003181,Spain,Male,42,10,586,79775.51,1,1,0,151528.39,1,40-49,High,160759.7595,High,Churned,Inactive,High Value - High Risk,79775.51
1003182,France,Male,28,5,803,10183.19,2,1,0,125039.92,0,<30,Medium,151927.0575,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003183,France,Female,31,7,539,0.0,1,1,1,140456.19,0,30-39,Low,101991.238,Low,Retained,Active,Low Value - Low Risk,0.0
1003184,France,Female,53,6,691,0.0,2,1,0,12884.88,0,50-59,Low,111676.976,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003185,France,Male,26,0,591,123473.78,2,0,1,131238.28,0,<30,Very High,205605.613,Very High,Retained,Active,High Value - Low Risk,0.0
1003186,France,Female,60,9,754,56283.96,2,0,1,39501.26,1,60+,Medium,159884.826,High,Churned,Active,High Value - High Risk,56283.96
1003187,Germany,Female,58,7,850,79401.98,2,0,0,18489.83,0,50-59,High,180309.253,High,Retained,Inactive,High Value - Low Risk,0.0
1003188,Spain,Female,60,4,590,131987.45,1,0,0,98184.94,0,60+,Very High,184428.8305,High,Retained,Inactive,High Value - Low Risk,0.0
1003189,France,Female,43,2,663,106374.54,1,0,0,127734.28,0,40-49,High,180990.307,High,Retained,Inactive,High Value - Low Risk,0.0
1003190,France,Male,36,7,613,68707.1,2,1,1,101928.83,0,30-39,High,166345.381,High,Retained,Active,High Value - Low Risk,0.0
1003191,France,Female,43,10,749,172581.29,1,1,1,104543.56,0,40-49,Very High,227986.5505,Very High,Retained,Active,High Value - Low Risk,0.0
1003192,France,Male,48,1,626,60950.21,2,1,0,32873.11,0,40-49,Medium,148792.2585,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003193,Germany,Female,32,10,736,5000.0,1,1,0,500.0,0,30-39,Medium,96950.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003194,Germany,Female,28,6,612,0.0,2,1,1,125807.04,0,<30,Low,126361.408,Medium,Retained,Active,Low Value - Low Risk,0.0
1003195,Germany,Female,36,8,850,111754.95,1,1,1,113781.04,0,30-39,High,200396.9255,Very High,Retained,Active,High Value - Low Risk,0.0
1003196,France,Male,31,1,442,108014.71,2,1,0,71631.2,0,30-39,High,168735.8015,High,Retained,Inactive,High Value - Low Risk,0.0
1003197,Germany,Male,51,1,686,125893.94,2,0,1,73931.65,0,50-59,Very High,205217.391,Very High,Retained,Active,High Value - Low Risk,0.0
1003198,France,Male,33,7,649,76037.01,1,1,0,105366.07,0,30-39,High,155397.27049999998,High,Retained,Inactive,High Value - Low Risk,0.0
1003199,France,Female,40,3,646,158357.82,2,1,1,75790.03,0,40-49,Very High,222690.589,Very High,Retained,Active,High Value - Low Risk,0.0
1003200,Spain,Female,49,4,677,0.0,1,0,1,140424.35,0,40-49,Low,115784.87,Low,Retained,Active,Low Value - Low Risk,0.0
1003201,Spain,Male,52,6,656,0.0,2,0,1,142896.76,0,50-59,Low,134179.352,Medium,Retained,Active,Low Value - Low Risk,0.0
1003202,Spain,Female,41,2,671,0.0,1,0,0,94833.46,0,40-49,Low,106066.69200000001,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003203,Spain,Male,43,3,689,157351.02,1,1,0,86869.91,0,40-49,Very High,208552.14500000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003204,Germany,Female,29,3,816,63685.75,1,1,0,115212.26,0,<30,Medium,166038.1895,High,Retained,Inactive,High Value - Low Risk,0.0
1003205,Spain,Female,49,3,387,108688.97,2,1,1,500.0,0,40-49,High,149447.83049999998,Medium,Retained,Active,Low Value - Low Risk,0.0
1003206,France,Female,52,7,825,0.0,1,1,1,96200.11,0,50-59,Low,121740.022,Medium,Retained,Active,Low Value - Low Risk,0.0
1003207,France,Female,20,1,850,115182.6,1,1,0,7447.97,0,<30,High,181358.28399999999,High,Retained,Inactive,High Value - Low Risk,0.0
1003208,France,Male,57,9,484,67045.64,2,1,0,124191.34,0,50-59,High,156817.934,High,Retained,Inactive,High Value - Low Risk,0.0
1003209,France,Male,32,7,655,124015.5,2,0,0,151925.45,0,30-39,Very High,216495.165,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003210,France,Male,45,0,780,106487.8,1,1,0,500.0,0,40-49,High,167317.07,High,Retained,Inactive,High Value - Low Risk,0.0
1003211,France,Male,40,6,737,122856.78,1,1,1,138766.14,0,40-49,Very High,201310.135,Very High,Retained,Active,High Value - Low Risk,0.0
1003212,Germany,Female,38,1,809,186869.46,1,0,1,93924.9,0,30-39,Very High,241150.12900000002,Very High,Retained,Active,High Value - Low Risk,0.0
1003213,Spain,Male,37,1,685,0.0,2,1,1,128552.44,0,30-39,Low,134210.488,Medium,Retained,Active,Low Value - Low Risk,0.0
1003214,Germany,Female,29,7,457,53255.93,1,1,0,157218.41,0,<30,Medium,131760.0365,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003215,France,Male,44,2,774,206973.39,2,1,0,112699.88,1,40-49,Very High,274472.67949999997,Very High,Churned,Inactive,High Value - High Risk,206973.39
1003216,Germany,Female,36,6,710,155913.31,1,1,1,108015.54,0,30-39,Very High,213946.75950000001,Very High,Retained,Active,High Value - Low Risk,0.0
1003217,France,Male,26,3,789,139009.49,1,1,0,33213.08,0,<30,Very High,195898.7845,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003218,France,Male,29,3,504,0.0,1,0,1,49835.48,0,<30,Low,80367.096,Low,Retained,Active,Low Value - Low Risk,0.0
1003219,France,Male,26,7,534,143464.28,1,0,1,200000.0,0,<30,Very High,206651.782,Very High,Retained,Active,High Value - Low Risk,0.0
1003220,France,Male,34,7,652,5000.0,2,0,1,157217.21,0,30-39,Medium,139893.44199999998,Medium,Retained,Active,Low Value - Low Risk,0.0
1003221,France,Male,44,0,777,185404.79,2,1,1,126638.34,0,40-49,Very High,263540.78150000004,Very High,Retained,Active,High Value - Low Risk,0.0
1003222,Spain,Male,32,9,803,151609.06,2,1,1,44925.95,0,30-39,Very High,227831.079,Very High,Retained,Active,High Value - Low Risk,0.0
1003223,Spain,Male,49,6,581,0.0,1,1,0,120446.58,0,40-49,Low,102189.316,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003224,Germany,Female,38,2,611,150288.74,1,1,0,75023.7,0,30-39,Very High,193792.421,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003225,France,Male,36,1,850,137179.4,2,0,0,200000.0,0,30-39,Very High,254166.61,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003226,Spain,Female,39,5,597,52512.63,2,1,1,179631.51,0,30-39,Medium,169759.5115,High,Retained,Active,High Value - Low Risk,0.0
1003227,Germany,Male,53,7,714,114303.95,2,1,0,52088.78,1,50-59,High,196115.3235,Very High,Churned,Inactive,High Value - High Risk,114303.95
1003228,France,Male,25,0,607,124501.21,1,1,1,57837.68,0,<30,Very High,173193.3225,High,Retained,Active,High Value - Low Risk,0.0
1003229,Germany,Female,56,3,695,98039.9,1,0,0,87024.59,1,50-59,High,170630.853,High,Churned,Inactive,High Value - High Risk,98039.9
1003230,France,Male,49,10,568,0.0,2,0,0,174181.21,0,40-49,Low,131636.242,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003231,France,Male,39,1,570,151865.06,1,0,1,163298.12,0,30-39,Very High,208371.913,Very High,Retained,Active,High Value - Low Risk,0.0
1003232,France,Male,51,8,615,114151.77,1,1,1,500.0,0,50-59,High,155798.6505,High,Retained,Active,High Value - Low Risk,0.0
1003233,Germany,Male,36,2,598,0.0,2,1,1,124161.54,0,30-39,Low,124632.308,Medium,Retained,Active,Low Value - Low Risk,0.0
1003234,France,Male,42,5,621,71033.53,1,0,1,166889.21,1,40-49,High,161649.6365,High,Churned,Active,High Value - High Risk,71033.53
1003235,France,Male,34,8,700,126291.73,1,0,0,87755.44,0,30-39,Very High,189640.71250000002,High,Retained,Inactive,High Value - Low Risk,0.0
1003236,France,Female,49,10,830,57135.99,1,1,0,131763.07,0,40-49,Medium,166491.0075,High,Retained,Inactive,High Value - Low Risk,0.0
1003237,Spain,Female,32,6,594,0.0,2,1,1,200000.0,0,30-39,Low,139400.0,Medium,Retained,Active,Low Value - Low Risk,0.0
1003238,France,Male,38,2,556,47053.37,1,1,0,180211.75,1,30-39,Medium,142227.0405,Medium,Churned,Inactive,Low Value - High Risk,47053.37
1003239,France,Female,46,0,651,119986.65,2,1,0,128163.19,1,40-49,Very High,208723.9605,Very High,Churned,Inactive,High Value - High Risk,119986.65
1003240,France,Female,49,8,569,0.0,1,1,1,119556.4,0,40-49,Low,100811.28,Low,Retained,Active,Low Value - Low Risk,0.0
1003241,Spain,Female,31,6,495,107702.76,2,0,0,97949.83,0,30-39,High,179096.76,High,Retained,Inactive,High Value - Low Risk,0.0
1003242,Germany,Female,47,8,751,53485.45,1,1,1,132220.4,0,40-49,Medium,156309.6225,High,Retained,Active,High Value - Low Risk,0.0
1003243,Spain,Male,29,10,658,154144.16,2,1,1,88758.89,0,<30,Very High,223745.48200000002,Very High,Retained,Active,High Value - Low Risk,0.0
1003244,France,Female,18,9,667,123730.37,1,1,0,160620.18,0,<30,Very High,199248.7765,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003245,France,Female,32,5,467,100568.46,2,1,1,41012.35,0,30-39,High,160271.96899999998,High,Retained,Active,High Value - Low Risk,0.0
1003246,Germany,Male,47,7,594,54676.06,2,1,0,64732.78,0,40-49,Medium,147885.995,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003247,France,Male,39,6,515,0.0,2,1,0,76974.66,0,30-39,Low,106894.932,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003248,Spain,Female,34,2,648,222083.11,1,0,1,170828.1,0,30-39,Very High,263319.6415,Very High,Retained,Active,High Value - Low Risk,0.0
1003249,Spain,Male,40,3,663,0.0,2,1,1,146095.69,0,40-49,Low,135519.138,Medium,Retained,Active,Low Value - Low Risk,0.0
1003250,France,Female,39,1,663,53366.96,2,0,1,117602.48,0,30-39,Medium,164509.02,High,Retained,Active,High Value - Low Risk,0.0
1003251,Spain,Male,45,4,587,121362.42,1,1,1,120377.62,0,40-49,Very High,181661.097,High,Retained,Active,High Value - Low Risk,0.0
1003252,Germany,Female,23,1,569,0.0,1,0,1,500.0,1,<30,Low,77000.0,Low,Churned,Active,Low Value - High Risk,0.0
1003253,France,Female,38,9,632,0.0,2,1,0,137576.51,0,30-39,Low,130715.302,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003254,France,Female,40,9,684,175255.19,2,0,1,36415.28,0,40-49,Very High,229598.9295,Very High,Retained,Active,High Value - Low Risk,0.0
1003255,France,Male,25,8,595,0.0,1,0,1,60798.68,0,<30,Low,91659.736,Low,Retained,Active,Low Value - Low Risk,0.0
1003256,Spain,Female,25,4,561,0.0,1,1,0,200000.0,0,<30,Low,116100.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003257,France,Male,35,0,565,0.0,1,1,1,127492.99,0,30-39,Low,101998.598,Low,Retained,Active,Low Value - Low Risk,0.0
1003258,France,Male,39,6,587,41657.36,1,1,0,107009.69,0,30-39,Medium,127179.22200000001,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003259,Germany,Female,39,0,607,57634.22,1,1,0,85857.54,0,30-39,Medium,135333.751,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003260,France,Male,33,0,546,98928.71,1,1,1,170385.67,0,30-39,High,172980.7955,High,Retained,Active,High Value - Low Risk,0.0
1003261,France,Female,33,1,608,206958.87,3,1,0,35961.12,1,30-39,Very High,262515.4895,Very High,Churned,Inactive,High Value - High Risk,206958.87
1003262,Germany,Female,35,5,767,60654.66,3,1,0,66221.16,0,30-39,Medium,189369.761,High,Retained,Inactive,High Value - Low Risk,0.0
1003263,France,Female,42,8,622,90294.47,2,1,1,164922.88,0,40-49,High,193875.9815,Very High,Retained,Active,High Value - Low Risk,0.0
1003264,France,Female,51,4,532,0.0,1,0,0,98569.92,1,50-59,Low,92913.984,Low,Churned,Inactive,Low Value - High Risk,0.0
1003265,France,Female,18,8,435,146347.82,3,0,1,121063.33,0,<30,Very High,222838.749,Very High,Retained,Active,High Value - Low Risk,0.0
1003266,France,Male,45,5,824,0.0,2,0,1,63738.55,0,40-49,Low,135147.71,Medium,Retained,Active,Low Value - Low Risk,0.0
1003267,France,Male,38,9,758,92856.08,1,1,0,132180.51,0,30-39,High,182592.554,High,Retained,Inactive,High Value - Low Risk,0.0
1003268,Spain,Female,44,4,677,0.0,1,0,0,67802.53,1,40-49,Low,101260.506,Low,Churned,Inactive,Low Value - High Risk,0.0
1003269,Spain,Female,51,3,760,180227.29,2,1,0,5848.31,0,50-59,Very High,234317.4005,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003270,France,Male,31,0,700,177429.0,2,1,0,155374.7,0,30-39,Very High,256403.79,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003271,Spain,Female,48,2,643,0.0,1,1,0,46551.49,1,40-49,Low,93610.29800000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1003272,Germany,Male,26,0,532,0.0,1,1,1,25436.07,0,<30,Low,78287.214,Low,Retained,Active,Low Value - Low Risk,0.0
1003273,Germany,Male,40,1,831,0.0,2,1,0,41316.85,0,40-49,Low,131363.37,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003274,Germany,Female,37,10,608,0.0,1,0,0,101545.07,0,30-39,Low,101109.014,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003275,Germany,Male,39,5,614,37541.14,1,0,1,55322.99,0,30-39,Medium,116866.339,Low,Retained,Active,Low Value - Low Risk,0.0
1003276,Spain,Male,29,6,654,0.0,2,1,1,200000.0,0,<30,Low,145400.0,Medium,Retained,Active,Low Value - Low Risk,0.0
1003277,France,Male,43,4,655,0.0,2,1,1,162225.96,0,40-49,Low,137945.19199999998,Medium,Retained,Active,Low Value - Low Risk,0.0
1003278,Germany,Male,55,7,705,110528.13,1,1,0,105097.3,0,50-59,High,183362.74450000003,High,Retained,Inactive,High Value - Low Risk,0.0
1003279,France,Female,29,6,694,0.0,1,1,0,45136.73,0,<30,Low,98427.346,Low,Retained,Inactive,Low Value - Low Risk,0.0
1003280,France,Male,41,10,595,132984.9,1,0,0,153797.18,0,40-49,Very High,196699.62099999998,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003281,Germany,Female,48,8,652,0.0,1,1,1,116730.59,1,40-49,Low,108546.118,Low,Churned,Active,Low Value - High Risk,0.0
1003282,France,Female,36,6,702,0.0,2,1,0,58539.46,0,30-39,Low,121907.89199999999,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003283,France,Male,53,8,587,0.0,2,1,1,112614.21,0,50-59,Low,121222.842,Medium,Retained,Active,Low Value - Low Risk,0.0
1003284,France,Female,35,6,787,0.0,2,0,0,111147.83,0,30-39,Low,140929.566,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003285,France,Male,38,10,648,0.0,1,1,1,55228.63,0,30-39,Low,95845.726,Low,Retained,Active,Low Value - Low Risk,0.0
1003286,Germany,Male,29,5,802,0.0,1,0,1,18686.72,0,<30,Low,103937.344,Low,Retained,Active,Low Value - Low Risk,0.0
1003287,Germany,Male,40,9,518,0.0,1,1,1,168255.87,0,40-49,Low,105451.174,Low,Retained,Active,Low Value - Low Risk,0.0
1003288,France,Male,39,1,712,140592.85,2,1,1,140717.21,0,30-39,Very High,230728.79450000002,Very High,Retained,Active,High Value - Low Risk,0.0
1003289,France,Male,45,1,565,171863.88,1,1,1,91279.88,0,40-49,Very High,206467.49800000002,Very High,Retained,Active,High Value - Low Risk,0.0
1003290,France,Male,33,3,590,99894.72,1,0,1,129496.42,0,30-39,High,169830.852,High,Retained,Active,High Value - Low Risk,0.0
1003291,France,Male,32,9,736,66022.59,1,1,1,150545.69,0,30-39,High,166623.82150000002,High,Retained,Active,High Value - Low Risk,0.0
1003292,Germany,Male,44,9,628,68422.01,2,1,1,75553.94,0,40-49,High,162385.0945,High,Retained,Active,High Value - Low Risk,0.0
1003293,Germany,Male,53,4,850,0.0,1,1,1,80618.24,0,50-59,Low,121123.648,Medium,Retained,Active,Low Value - Low Risk,0.0
1003294,France,Female,45,4,699,96232.27,1,1,0,199804.91,1,40-49,High,192411.95750000002,High,Churned,Inactive,High Value - High Risk,96232.27
1003295,France,Female,57,5,584,135691.15,2,1,1,61838.44,0,50-59,Very High,198966.9355,Very High,Retained,Active,High Value - Low Risk,0.0
1003296,Spain,Female,45,2,699,195153.16,2,1,1,200000.0,0,40-49,Very High,276749.554,Very High,Retained,Active,High Value - Low Risk,0.0
1003297,Spain,Female,44,5,627,0.0,1,1,0,200000.0,0,40-49,Low,122700.0,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1003298,France,Female,46,9,729,123680.62,2,1,0,115118.65,0,40-49,Very High,216316.133,Very High,Retained,Inactive,High Value - Low Risk,0.0
1003299,France,Male,54,8,622,0.0,2,1,1,1100.14,0,50-59,Low,102420.02799999999,Low,Retained,Active,Low Value - Low Risk,0.0
1003300,France,Male,51,0,689,0.0,1,1,1,94227.38,0,50-59,Low,107745.476,Low,Retained,Active,Low Value - Low Risk,0.0
1003301,Spain,Male,28,3,669,25450.37,2,1,1,104342.92,0,<30,Medium,144311.3245,Medium,Retained,Active,Low Value - Low Risk,0.0
1003302,France,Male,47,7,657,52435.98,1,1,1,95235.12,0,40-49,Medium,138830.41100000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1003303,France,Male,42,6,749,199361.33,2,1,1,174931.12,0,40-49,Very High,279471.0885,Very High,Retained,Active,High Value - Low Risk,0.0
1003304,Spain,Male,37,7,479,157481.88,1,1,0,72139.86,0,30-39,Very High,184691.19400000002,High,Retained,Inactive,High Value - Low Risk,0.0
1003305,Germany,Male,21,8,659,119708.73,1,1,1,125925.88,0,<30,Very High,188895.8505,High,Retained,Active,High Value - Low Risk,0.0
1003306,France,Female,24,3,583,129016.66,2,1,1,122912.63,0,<30,Very High,206743.35499999998,Very High,Retained,Active,High Value - Low Risk,0.0
1003307,France,Male,35,5,522,0.0,2,1,1,124816.32,0,30-39,Low,117163.264,Low,Retained,Active,Low Value - Low Risk,0.0
1003308,France,Female,24,1,570,81691.8,1,1,0,45932.42,0,<30,High,139286.154,Medium,Retained,Inactive,Low Value - Low Risk,0.0
